
415,ลากูน่า รีสอร์ท แอนด์ โฮเท็ล จำกัด (มหาชน),0107535000371,414250488,104.76,46849570,149.00,7357828039,2.46,2116753580,4314878730,LAGUNA RESORTS & HOTELS PUBLIC COMPANY LIMITED,วันที่ 28 ธ.ค. 2535,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
416,ล่ำสูง (ประเทศไทย) จำกัด (มหาชน),0107538000568,7869073394,-12.80,353282731,32.93,4880820326,-0.59,820000000,3812628390,LAM SOON (THAILAND) PUBLIC COMPANY LIMITED,วันที่ 27 ต.ค. 2538,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
419,เอ็มเค เรสโตรองต์ กรุ๊ป จำกัด (มหาชน),0107555000317,14413934655,6.30,1511686287,14.43,17786494428,1.12,920878100,13015588129,MK RESTAURANT GROUP PUBLIC COMPANY LIMITED,วันที่ 23 ส.ค. 2555,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
421,เมเจอร์ ซีนีเพล็กซ์ กรุ้ป จำกัด (มหาชน),0107545000047,6256740983,36.81,903489011,221.35,13139879570,-3.73,829137102,6116854279,MAJOR CENEPLEX GROUP PUBLIC COMPANY LIMITED,วันที่ 22 ก.พ. 2545,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
422,มาลีกรุ๊ป จำกัด (มหาชน),0107535000079,4254721327,42.78,647863092,1448.59,5090858194,4.31,276000000,2828913528,MALEE GROUP PUBLIC COMPANY LIMITED,วันที่ 17 ก.ย. 2535,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
423,แมนดารินโฮเต็ล จำกัด (มหาชน),0107537001684,325597510,94.31,34683983,186.96,759001999,-6.45,330000000,387723845,MANDARIN HOTEL PUBLIC COMPANY LIMITED,วันที่ 17 พ.ค. 2537,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
424,มาสเตอร์ สไตล์ จำกัด (มหาชน),0107565000425,1948605285,30.75,411369684,36.70,3632237281,283.72,301713834,2986250796,MASTER STYLE PUBLIC COMPANY LIMITED,วันที่ 8 ก.ค. 2565,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
425,แม็ทชิ่ง แม็กซิไมซ์ โซลูชั่น จำกัด (มหาชน),0107545000365,77595579,21.31,225498,101.57,1420454511,-0.32,781629851,1394778751,MATCHING MAXIMIZE SOLUTION PUBLIC COMPANY LIMITED,วันที่ 19 พ.ย. 2545,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
426,มติชน จำกัด (มหาชน),0107536001451,569400781,6.60,67327950,-12.40,1617582266,0.67,225349200,1382057298,MATICHON PUBLIC COMPANY LIMITED,วันที่ 2 ธ.ค. 2536,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
427,มัลติแบกซ์ จำกัด (มหาชน),0107548000170,1143838162,-41.58,-38155391,-131.12,1389414312,-9.49,255860188,498477555,MULTIBAX PUBLIC COMPANY LIMITED,วันที่ 22 มี.ค. 2548,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
428,เอ็ม บี เค จำกัด (มหาชน),0107537001102,5345358690,55.28,2038947623,3241.16,50827688728,-1.87,2488643965,17913995656,MBK PUBLIC COMPANY LIMITED,วันที่ 8 เม.ย. 2537,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
429,แม็คกรุ๊ป จำกัด (มหาชน),0107556000230,3801456506,29.86,685973172,63.27,5383869575,5.55,396000000,3634215027,MC GROUP PUBLIC COMPANY LIMITED,วันที่ 18 มี.ค. 2556,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
431,โรงพยาบาลมหาชัย จำกัด (มหาชน),0107538000223,873243196,-15.05,170691793,-48.76,2358337689,0.78,160000000,1315693579,MAHACHAI HOSPITAL PUBLIC COMPANY LIMITED,วันที่ 24 เม.ย. 2538,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
432,อสมท จำกัด (มหาชน),0107547000745,2375191862,67.50,589183923,2223.26,10868811290,7.75,3835000000,7361846443,MCOT PUBLIC COMPANY LIMITED,วันที่ 17 ส.ค. 2547,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
433,เอ็ม.ซี.เอส.สตีล จำกัด (มหาชน),0107548000048,5802218964,47.47,232650476,2532.39,5162840656,-23.27,477000000,3401936781,M.C.S.STEEL PUBLIC COMPANY LIMITED,วันที่ 4 ก.พ. 2548,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
434,เอ็ม ดี เอ็กซ์ จำกัด (มหาชน),0107536000811,287490017,-53.78,23592048,-85.54,2431380264,1.49,4756303780,2287945522,M D X. PUBLIC COMPANY LIMITED,วันที่ 30 ก.ค. 2536,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
435,เมพ คอร์ปอเรชั่น จำกัด (มหาชน),0107565000581,1876150302,11.98,388739172,18.12,1450021900,162.90,150000000,1184453743,MEB CORPORATION PUBLIC COMPANY LIMITED,วันที่ 2 ก.ย. 2565,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
436,เมก้า ไลฟ์ไซแอ็นซ์ จำกัด (มหาชน),0107556000221,5229905000,-10.76,1698630000,-22.33,7638708000,1.97,436950941,6682776000,MEGA LIFESCIENCES PUBLIC COMPANY LIMITED,วันที่ 14 มี.ค. 2556,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
437,มีนาทรานสปอร์ต จำกัด (มหาชน),0107563000207,789112668,11.52,57115919,11.59,1331511402,14.65,367000000,888594993,MENA TRANSPORT PUBLIC COMPANY LIMITED,วันที่ 21 ก.ค. 2563,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
438,เมตะ คอร์ปอเรชั่น จำกัด (มหาชน),0107551000215,-62795382,-30.47,-180153597,-18.69,2209007333,-0.84,4153504445,1952049724,META CORPORATION PUBLIC COMPANY LIMITED,วันที่ 8 ส.ค. 2551,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
439,มูราโมโต้ อีเล็คตรอน (ประเทศไทย) จำกัด (มหาชน),0107537000793,15611469207,-2.91,212854381,-67.66,7542898595,-8.49,238981000,5271937491,MURAMOTO ELECTRON (THAILAND) PUBLIC COMPANY LIMITED,วันที่ 15 มี.ค. 2537,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
440,หลักทรัพย์จัดการกองทุน เอ็มเอฟซี จำกัด(มหาชน),0107536001371,1121647383,3.85,180476470,-13.41,1795273786,8.33,125615708,1302162314,MFC ASSET MANAGEMENT PUBLIC COMPANY LIMITED,วันที่ 12 พ.ย. 2536,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
441,เอ็ม เอฟ อี ซี จำกัด (มหาชน),0107546000156,6790675713,37.11,608935993,321.17,6824984877,17.75,441453555,2339115320,M F E C PUBLIC COMPANY LIMITED,วันที่ 1 ก.ค. 2546,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
442,มิลเลนเนียม กรุ๊ป คอร์ปอเรชั่น (เอเชีย) จำกัด (มหาชน),0107565000344,392006205,-22.71,119604057,-57.82,3659238110,89.44,560000000,3348554652,MILLENNIUM GROUP CORPORATION (ASIA) PUBLIC COMPANY LIMITED,วันที่ 6 มิ.ย. 2565,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
444,เมกาเคม (ประเทศไทย) จำกัด (มหาชน),0107559000214,591081606,-18.97,76742357,-17.29,726064540,18.72,200000000,579826773,MEGACHEM (THAILAND) PUBLIC COMPANY LIMITED,วันที่ 12 พ.ค. 2559,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
445,ไมโครลิสซิ่ง จำกัด (มหาชน),0107562000416,771172024,-3.45,-18546256,-121.49,4752555614,-7.00,935000000,1920667396,MICRO LEASING,วันที่ 17 ก.ย. 2562,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
446,ไมด้า แอสเซ็ท จำกัด (มหาชน),0107546000059,1113262823,22.94,125672499,279.06,6625477853,-0.95,1565059804,3972334789,MIDA ASSETS PUBLIC PUBLIC COMPANY LIMITED,วันที่ 4 มี.ค. 2546,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
448,มิลล์คอน สตีล จำกัด (มหาชน),0107550000076,15863421288,7.50,-572533280,28.99,13917587574,3.63,4094170975.6,5770213230,MILLCON STEEL PUBLIC COMPANY LIMITED,วันที่ 1 มิ.ย. 2550,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
449,ไมเนอร์ อินเตอร์เนชั่นแนล จำกัด (มหาชน),0107536000919,9553197480,45.25,2984722011,0.70,168332606987,7.85,5997928025,74943893431,MINOR INTERNATIONAL PUBLIC COMPANY LIMITED,วันที่ 30 ส.ค. 2536,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
452,มิตรสิบ ลิสซิ่ง จำกัด (มหาชน),0107560000168,199606168,22.75,14795185,239.36,1534338244,10.98,787892023,762819479,MITSIB LEASING PUBLIC COMPANY LIMITED,วันที่ 10 เม.ย. 2560,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
453,เมเจอร์ ดีเวลลอปเม้นท์ จำกัด (มหาชน),0107548000692,572862633,24.06,-5108497,97.14,11576125778,0.86,946453132,4242562608,MAJOR DEVELOPMENT PUBLIC COMPANY LIMITED,วันที่ 27 ธ.ค. 2548,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
455,มั่นคงเคหะการ จำกัด (มหาชน),0107536001567,1959747000,-5.73,-1397578000,-1510.80,13253745000,-13.54,1117211195,5452206000,M.K. REAL ESTATE DEVELOPMENT PUBLIC COMPANY LIMITED,วันที่ 15 ธ.ค. 2536,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
456,ไมด้า ลิสซิ่ง จำกัด (มหาชน),0107547000532,552989727,-3.05,2730515,-97.49,3940799540,-2.95,665498289,2186880041,MIDA LEASING PUBLIC COMPANY LIMITED,วันที่ 24 พ.ค. 2547,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
460,โมเดอร์นฟอร์มกรุ๊ป จำกัด (มหาชน),0107536000943,2201210755,1.65,53271939,-36.73,2920532856,-1.90,809646280,2211627893,MODERN FORM GROUP PUBLIC COMPANY LIMITED,วันที่ 1 ก.ย. 2536,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
461,โมโน เน็กซ์ จำกัด (มหาชน),0107555000040,-1736273897,-672.80,-2045656646,-48639.10,2315639082,-48.61,347105403.8,2099345536,MONO NEXT PUBLIC COMPANY LIMITED,วันที่ 9 มี.ค. 2555,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
462,มุ่งพัฒนา อินเตอร์แนชชั่นแนล จำกัด (มหาชน),0107551000274,834270851,-2.37,38926979,4.57,797008842,-2.00,170722633,525156146,MOONG PATTANA INTERNATIONAL PUBLIC COMPANY LIMITED,วันที่ 15 ก.ย. 2551,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
463,มอร์ รีเทิร์น จำกัด (มหาชน),0107554000143,32212165,-48.06,-217276669,-1243.89,1465808487,-25.06,368793579.75,1401256576,MORE RETURN PUBLIC COMPANY LIMITED,วันที่ 20 มิ.ย. 2554,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
464,โมชิ โมชิ รีเทล คอร์ปอเรชั่น จำกัด (มหาชน),0107565000387,2558100634,34.48,401507282,58.59,3643021096,30.04,330000000,1981925045,MOSHI MOSHI RETAIL CORPORATION PUBLIC COMPANY LIMITED,วันที่ 1 ก.ค. 2565,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
466,เมโทรซิสเต็มส์คอร์ปอเรชั่น จำกัด (มหาชน),0107538000347,8118100450,7.21,233397065,13.87,3141609146,-2.15,360000000,1792829370,METRO SYSTEMS CORPORATION PUBLIC COMPANY LIMITED,วันที่ 22 มิ.ย. 2538,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
467,หลักทรัพย์ เมย์แบงก์ (ประเทศไทย) จำกัด (มหาชน),0107545000314,2737847325,-6.48,364906941,-41.92,19998500857,-17.46,2861250000,4855572371,MAYBANK SECURITIES (THAILAND) PUBLIC COMPANY LIMITED,วันที่ 17 ต.ค. 2545,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
469,เมืองไทย แคปปิตอล จำกัด (มหาชน),0107557000195,19041603505,12.47,4471828510,-8.33,150828629077,17.56,2120000000,31035808340,MUANGTHAI CAPITAL PUBLIC COMPANY LIMITED,วันที่ 16 พ.ค. 2557,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
470,เมืองไทยประกันภัย จำกัด (มหาชน),0107551000151,12594938505,11.26,652277749,-19.10,31395670179,-0.60,590000000,6097921991,MUANG THAI INSURANCE PUBLIC COMPANY LIMITED,วันที่ 20 มิ.ย. 2551,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
471,เมคทูวิน โฮลดิ้ง จำกัด (มหาชน),0107564000022,60528885,-49.92,-8286191,-125.42,543837478,1.31,505500000,493662878,MAKETOWIN HOLDING,วันที่ 13 ม.ค. 2564,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
472,มัด แอนด์ ฮาวด์ จำกัด (มหาชน),0107559000141,177576605,14.50,22219420,351.67,4051951826,-1.53,1685418800,2873312992,MUD & HOUND PUBLIC COMPANY LIMITED,วันที่ 19 เม.ย. 2559,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
473,เอ็ม วิชั่น จำกัด (มหาชน),0107561000021,134715459,-55.06,-288193976,-3899.63,410648174,-35.91,173554965,189533304,M VISION PUBLIC COMPANY LIMITED,วันที่ 9 มี.ค. 2561,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
476,เนชั่น กรุ๊ป (ไทยแลนด์) จำกัด (มหาชน),0107536001524,530764087,-50.94,-290688667,-159.18,1621331190,13.99,7905422403.31,1072325595,NATION GROUP (THAILAND) PUBLIC COMPANY LIMITED,วันที่ 14 ธ.ค. 2536,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
477,นิวซิตี้ (กรุงเทพฯ) จำกัด (มหาชน),0107537001901,531839825,-0.77,20500298,32.69,816274917,-6.18,149510000,492538443,NEWCITY (BANGKOK) PUBLIC COMPANY LIMITED,วันที่ 31 พ.ค. 2537,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
478,เน็คซ์ แคปปิตอล จำกัด (มหาชน),0107563000053,1985615282,3.32,267034462,61.70,10085495758,20.78,694000026,4474093636,เน็คซ์ แคปปิตอล จำกัด (มหาชน),วันที่ 25 มี.ค. 2563,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
479,เอ็น. ซี. เฮ้าส์ซิ่ง จำกัด (มหาชน),0107546000385,2332636829,-11.25,179798051,-50.30,5614122501,9.80,1245284305,3220877142,N.C. HOUSING PUBLIC COMPANY LIMITED,วันที่ 27 พ.ย. 2546,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
480,เอ็นซีแอล อินเตอร์เนชั่นแนล โลจิสติกส์ จำกัด (มหาชน),0107556000434,482746255,-57.72,-190666864,-792.28,1007503579,-15.04,132058498.25,478590371,NCL INTERNATIONAL LOGISTICS PUBLIC COMPANY LIMITED,วันที่ 26 มิ.ย. 2556,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
482,เอ็น.ดี.รับเบอร์ จำกัด (มหาชน),0107557000179,618018746,-5.21,-69649176,-478.47,958878854,-7.62,433614392,771426223,N.D.RUBBER PUBLIC COMPANY LIMITED,วันที่ 15 พ.ค. 2557,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
484,เอ็นอีพี อสังหาริมทรัพย์ และอุตสาหกรรม จำกัด (มหาชน),0107537000831,155010265,-50.74,-62281485,-12.14,777895050,-8.60,2808135754,741724816,NEP REALTY AND INDUSTRY PUBLIC COMPANY LIMITED,วันที่ 18 มี.ค. 2537,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
485,นอร์ทอีส รับเบอร์ จำกัด (มหาชน),0107561000242,25065711728,-0.57,1545601529,-11.58,16839114887,3.27,1077877353,7468595547,NORTH EAST RUBBER,วันที่ 8 มิ.ย. 2561,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
486,เน็ตเบย์ จำกัด (มหาชน),0107557000101,446713751,11.54,179671961,10.06,637315105,8.67,200000000,479360485,NETBAY PUBLIC COMPANY LIMITED,วันที่ 22 เม.ย. 2557,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
487,วัฒนาการแพทย์ จำกัด (มหาชน),0107537002095,482412233,-7.84,56187357,-43.84,616829307,1.33,100000000,482445130,WATTANA KARNPAET PUBLIC COMPANY LIMITED,วันที่ 9 มิ.ย. 2537,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
488,นิวส์ เน็ตเวิร์ค คอร์ปอเรชั่น จำกัด (มหาชน),0107547000290,-113983217,-181.18,-187410352,-324.51,1398543703,-2.59,288798760842,1224439230,NEWS NETWORK CORPORATION PUBLIC COMPANY LIMITED,วันที่ 23 มี.ค. 2547,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
489,เน็กซ์ พอยท์ จำกัด (มหาชน),0107547000788,8627809360,47.29,423521062,192.07,10319455572,37.16,2021827399,3994120955,NEX POINT PUBLIC COMPANY LIMITED,วันที่ 23 ส.ค. 2547,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
490,เอ็นเอฟซี จำกัด (มหาชน),0107538000495,1560355498,-44.56,219172636,4.84,4244909018,2.10,897462271.5,1881629565,NFC PUBLIC COMPANY LIMITED,วันที่ 13 ต.ค. 2538,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
491,นวกิจประกันภัย จำกัด (มหาชน),0107536000862,3298025637,12.59,155520459,406.93,6174147765,-1.85,380000000,2209621476,THE NAVAKIJ INSURANCE PUBLIC COMPANY LIMITED,วันที่ 20 ส.ค. 2536,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
493,นวนคร จำกัด (มหาชน),0107545000322,1049235673,-4.80,304592069,-28.06,4444573710,2.24,2048254862,3538390938,NAVA NAKORN PUBLIC COMPANY LIMITED,วันที่ 31 ต.ค. 2545,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
494,โนเบิล ดีเวลลอปเมนท์ จำกัด (มหาชน),0107538000312,7143443803,62.63,1220671225,99.99,24529869864,18.71,1711766904,3871826376,NOBLE DEVELOPMENT PUBLIC COMPANY LIMITED,วันที่ 6 มิ.ย. 2538,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
495,สายการบินนกแอร์ จำกัด (มหาชน),0107556000094,5815252470,6705.92,-1463490394,84.65,12250675564,-31.65,4197166631,-9400155695,NOK AIRLINES PUBLIC COMPANY LIMITED,วันที่ 18 ม.ค. 2556,ฟื้นฟู,บริษัทมหาชนจำกัด
496,โนวา เอมไพร์ จำกัด (มหาชน),0107537001714,472330533,-37.95,392882453,-42.96,2576162982,7.14,85214353,2162662943,NOVA EMPIRE PUBLIC COMPANY LIMITED,วันที่ 18 พ.ค. 2537,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
497,นิวพลัสนิตติ้ง จำกัด (มหาชน),0107537001781,207429220,-16.42,-2283883,-104.80,474141853,-1.47,100000000,417743525,NEW PLUS KNITING PUBLIC COMPANY LIMITED,วันที่ 23 พ.ค. 2537,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
498,เอ็นอาร์ อินสแตนท์ โปรดิวซ์ จำกัด (มหาชน),0107562000483,1147906922,-17.98,-233020151,-299.29,5475904536,-2.72,1559423020,2616641707,NR INSTANT PRODUCE PUBLIC COMPANY LIMITED,วันที่ 16 ธ.ค. 2562,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
499,เอ็นเอสแอล ฟู้ดส์ จำกัด (มหาชน),0107563000088,4748698545,18.43,345269403,16.02,2438143663,6.49,300000000,1571449904,เอ็นเอสแอล ฟู้ดส์ จำกัด (มหาชน),วันที่ 23 เม.ย. 2563,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
500,นิวทรีชั่น เอสซี จำกัด (มหาชน),0107565000662,886502818,-6.93,55372400,-15.16,1379253753,8.20,50000000,918059181,NUTRITION SC PUBLIC COMPANY LIMITED,วันที่ 18 ต.ค. 2565,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
501,โรงพยาบาลนนทเวช จำกัด (มหาชน),0107536001087,2496425876,9.75,387746155,29.01,2997610148,8.13,160000000,2634036342,NONTHAVEJ HOSPITAL PUBLIC COMPANY LIMITED,วันที่ 29 ก.ย. 2536,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
502,ณุศาศิริ จำกัด (มหาชน),0107537001595,985223201,28.11,-70161326,-132.24,14066296029,3.31,16571362332,10278136248,NUSASIRI PUBLIC COMPANY LIMITED,วันที่ 13 พ.ค. 2537,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
503,โนวา ออร์แกนิค จำกัด (มหาชน),0107564000201,626630712,-17.70,-67528270,19.72,1358305938,-11.00,300000000,1243910113,NOVA ORGANIC PUBLIC COMPANY LIMITED,วันที่ 21 มิ.ย. 2564,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
504,เนอวานา ดีเวลลอปเม้นท์ จำกัด (มหาชน),0107547000851,1120908129,41.34,180045508,303.35,8390064221,-1.54,1750749256,4368225286,NIRVANA DEVELOPMENT PUBLIC COMPANY LIMITED,วันที่ 15 ก.ย. 2547,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
505,เนาวรัตน์พัฒนาการ จำกัด (มหาชน),0107538000096,10120736150,-13.70,-925361982,-101277.13,17656178831,-7.35,2585481515,1937342518,NAWARAT PATANAKARN PUBLIC COMPANY LIMITED,วันที่ 17 ก.พ. 2538,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
506,นามยง เทอร์มินัล จำกัด (มหาชน),0107555000163,1816755389,20.60,458635747,60.39,6790757560,1.48,620000000,3657232005,NAMYONG TERMINAL PUBLIC COMPANY LIMITED,วันที่ 27 มิ.ย. 2555,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
507,โอ ซี ซี จำกัด (มหาชน),0107537001323,942834712,8.78,-1218188,93.69,1248029981,1.15,80000000,1032334277,O C C PUBLIC COMPANY LIMITED,วันที่ 9 พ.ค. 2537,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
508,โอเชียนกลาส จำกัด (มหาชน),0107536000153,2007755,-99.90,15065,-99.91,3841010,-99.89,500000000,1954546,OCEAN GLASS PUBLIC COMPANY LIMITED,วันที่ 11 มี.ค. 2536,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
509,โอเอชทีแอล จำกัด (มหาชน),0107536001028,2519047105,30.42,266259023,274.14,6187024653,-2.81,150978000,2049984009,OHTL PUBLIC COMPANY LIMITED,วันที่ 15 ก.ย. 2536,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
510,เดอะ วัน เอ็นเตอร์ไพรส์ จำกัด (มหาชน),0107564000146,775925829,-18.75,453692471,-34.58,8095302222,-2.24,4762500000,7968396149,THE ONE ENTERPRISE PUBLIC COMPANY LIMITED,วันที่ 3 พ.ค. 2564,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
511,ปตท. น้ำมันและการค้าปลีก จำกัด (มหาชน),0107561000013,737535248647,-2.25,8622785684,9.84,255684049610,-3.15,120000000000,155737315314,PTT OIL AND RETAIL BUSINESS PUBLIC COMPANY LIMITED,วันที่ 9 มี.ค. 2561,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
512,ออริจิ้น พร็อพเพอร์ตี้ จำกัด (มหาชน),0107557000381,2670660657,-37.07,1660082117,-50.06,32624340877,10.51,1227061226.5,14508005532,ORIGIN PROPERTY PUBLIC COMPANY LIMITED,วันที่ 10 พ.ย. 2557,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
514,โอสถสภา จำกัด (มหาชน),0107561000081,20269128236,-3.47,2497637870,-4.78,23983417198,-5.30,3003750000,16567445431,OSOTSPA PUBLIC COMPANY LIMITED,วันที่ 2 เม.ย. 2561,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
515,เพรสซิเด้นท์ ออโตโมบิล อินดัสทรีส์ จำกัด (มหาชน),0107563000231,1054768314,14.84,73198906,-11.27,1361549886,-3.75,600000000,1007005801,PRESIDENT AUTOMOBILE INDUSTRIES PUBLIC COMPANY LIMITED,วันที่ 1 ก.ย. 2563,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
516,แพนเอเซียฟุตแวร์ จำกัด (มหาชน),0107537001501,2152052936,190.80,11145365,-73.18,843552501,-6.87,275400000,570168346,PAN ASIA FOOTWEAR PUBLIC COMPANY LIMITED,วันที่ 12 พ.ค. 2537,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
518,แปซิฟิกไพพ์ จำกัด (มหาชน),0107547000206,8749439838,-11.55,-56151254,82.74,3918185015,-7.05,660000000,2011648357,PACIFIC PIPE PUBLIC COMPANY LIMITED,วันที่ 17 มี.ค. 2547,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
519,พาโตเคมีอุตสาหกรรม จำกัด (มหาชน),0107536001214,586348678,32.60,69980127,53.59,563250206,-2.27,142372000,491588884,PATO CHEMICAL INDUSTRY PUBLIC COMPANY LIMITED,วันที่ 18 ต.ค. 2536,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
520,เพรซิเดนท์ เบเกอรี่ จำกัด (มหาชน),0107545000144,7708964049,1.04,1706857630,0.20,12886459065,5.87,450000000,11711827794,PRESIDENT BAKERY PUBLIC COMPANY LIMITED,วันที่ 19 ก.ค. 2545,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
521,พรีไซซ คอร์ปอเรชั่น จำกัด (มหาชน),0107561000161,364316517,22.54,273245954,46.56,2600989314,1.98,1226619100,2538778789,PRECISE CORPORATION PUBLIC COMPANY LIMITED,วันที่ 9 พ.ค. 2561,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
522,พี.ซี.เอส.แมชีน กรุ๊ปโฮลดิ้ง จำกัด (มหาชน),0107556000426,4073006516,1.75,413234291,-38.71,5903723795,-2.88,1525000000,5014612526,P.C.S.MACHINE GROUP HOLDING PUBLIC COMPANY LIMITED,วันที่ 24 มิ.ย. 2556,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
523,พรอดดิจิ จำกัด (มหาชน),0107556000388,636796598,-16.16,28896649,-28.87,701274590,-2.57,148500000,594824357,PRODIGY PUBLIC COMPANY LIMITED,วันที่ 6 มิ.ย. 2556,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
524,แพรนด้า จิวเวลรี่ จำกัด (มหาชน),0107537001986,2831564796,-7.98,55969023,-64.30,3244964204,6.20,592928784,2268549790,PRANDA JEWELRY PUBLIC COMPANY LIMITED,วันที่ 3 มิ.ย. 2537,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
525,พีซแอนด์ลีฟวิ่ง จำกัด (มหาชน),0107564000197,1057471823,-40.71,166068144,-56.75,2959488169,22.92,504000000,2242298570,PEACE & LIVEVING PUBLIC COMPANY LIMITED,วันที่ 16 มิ.ย. 2564,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
